time	V(vo)
4.355251966752887e-04	5.034238e+00
4.356251966752887e-04	5.032421e+00
4.357251966752887e-04	5.031377e+00
4.358251966752887e-04	5.031421e+00
4.359251966752887e-04	5.032497e+00
4.360251966752887e-04	5.034203e+00
4.361251966752887e-04	5.035933e+00
4.362251966752887e-04	5.037107e+00
4.363251966752887e-04	5.037369e+00
4.364251966752887e-04	5.036690e+00
4.365251966752887e-04	5.035347e+00
4.366251966752887e-04	5.033809e+00
4.367251966752887e-04	5.032581e+00
4.368251966752887e-04	5.032053e+00
4.369251966752887e-04	5.032371e+00
4.370251966752887e-04	5.033392e+00
4.371251966752887e-04	5.034745e+00
4.372251966752887e-04	5.035960e+00
4.373251966752887e-04	5.036639e+00
4.374251966752887e-04	5.036591e+00
4.375251966752887e-04	5.035872e+00
4.376251966752887e-04	5.034757e+00
4.377251966752887e-04	5.033626e+00
4.378251966752887e-04	5.032848e+00
4.379251966752887e-04	5.032663e+00
4.380251966752887e-04	5.033108e+00
4.381251966752887e-04	5.034006e+00
4.382251966752887e-04	5.035036e+00
4.383251966752887e-04	5.035848e+00
4.384251966752887e-04	5.036185e+00
4.385251966752887e-04	5.035963e+00
4.386251966752887e-04	5.035286e+00
4.387251966752887e-04	5.034400e+00
4.388251966752887e-04	5.033604e+00
4.389251966752887e-04	5.033153e+00
4.390251966752887e-04	5.033180e+00
4.391251966752887e-04	5.033657e+00
4.392251966752887e-04	5.034402e+00
4.393251966752888e-04	5.035156e+00
4.394251966752888e-04	5.035666e+00
4.395251966752888e-04	5.035778e+00
4.396251966752888e-04	5.035478e+00
4.397251966752888e-04	5.034885e+00
4.398251966752888e-04	5.034209e+00
4.399251966752888e-04	5.033675e+00
4.400251966752888e-04	5.033452e+00
4.401251966752888e-04	5.033598e+00
4.402251966752888e-04	5.034049e+00
4.403251966752888e-04	5.034639e+00
4.404251966752888e-04	5.035167e+00
4.405251966752888e-04	5.035460e+00
4.406251966752888e-04	5.035435e+00
4.407251966752888e-04	5.035117e+00
4.408251966752888e-04	5.034626e+00
4.409251966752888e-04	5.034132e+00
4.410251966752888e-04	5.033795e+00
4.411251966752888e-04	5.033721e+00
4.412251966752888e-04	5.033921e+00
4.413251966752888e-04	5.034316e+00
4.414251966752888e-04	5.034765e+00
4.415251966752888e-04	5.035117e+00
4.416251966752888e-04	5.035260e+00
4.417251966752888e-04	5.035160e+00
4.418251966752888e-04	5.034861e+00
4.419251966752888e-04	5.034471e+00
4.420251966752888e-04	5.034124e+00
4.421251966752888e-04	5.033931e+00
4.422251966752888e-04	5.033948e+00
4.423251966752888e-04	5.034161e+00
4.424251966752888e-04	5.034488e+00
4.425251966752888e-04	5.034815e+00
4.426251966752888e-04	5.035036e+00
4.427251966752888e-04	5.035081e+00
4.428251966752888e-04	5.034946e+00
4.429251966752888e-04	5.034685e+00
4.430251966752888e-04	5.034389e+00
4.431251966752888e-04	5.034158e+00
4.432251966752888e-04	5.034064e+00
4.433251966752888e-04	5.034132e+00
4.434251966752889e-04	5.034331e+00
4.435251966752889e-04	5.034589e+00
4.436251966752889e-04	5.034819e+00
