time	V(vo)
4.100114629007374e-04	5.234186e+00
4.100164773657664e-04	5.234186e+00
4.100248044183355e-04	5.234185e+00
4.100401734031630e-04	5.234183e+00
4.100654340859747e-04	5.234178e+00
4.101159554515980e-04	5.234162e+00
4.101864989132257e-04	5.234126e+00
4.102682313194661e-04	5.234062e+00
4.103682313194661e-04	5.233955e+00
4.104682313194661e-04	5.233818e+00
4.105682313194661e-04	5.233653e+00
4.106682313194661e-04	5.233460e+00
4.107682313194661e-04	5.233244e+00
4.108682313194661e-04	5.233006e+00
4.109682313194661e-04	5.232747e+00
4.110682313194661e-04	5.232470e+00
4.111682313194661e-04	5.232174e+00
4.112682313194661e-04	5.231863e+00
4.113682313194661e-04	5.231537e+00
4.115682313194661e-04	5.230846e+00
4.118682313194662e-04	5.229725e+00
4.121682313194662e-04	5.228525e+00
4.124110884623233e-04	5.227496e+00
4.126539456051804e-04	5.226446e+00
4.128968027480376e-04	5.225377e+00
4.131396598908948e-04	5.224287e+00
4.133825170337519e-04	5.223178e+00
4.136253741766091e-04	5.222049e+00
4.138682313194662e-04	5.220900e+00
4.143396598908948e-04	5.218652e+00
4.148110884623234e-04	5.216403e+00
4.152825170337520e-04	5.214151e+00
4.157539456051805e-04	5.211897e+00
4.162253741766091e-04	5.209640e+00
4.166968027480377e-04	5.207382e+00
4.171682313194663e-04	5.205121e+00
4.189825170337521e-04	5.196498e+00
4.207968027480378e-04	5.188101e+00
4.226110884623235e-04	5.179932e+00
4.244253741766093e-04	5.171989e+00
4.262396598908951e-04	5.164274e+00
4.280539456051808e-04	5.156785e+00
4.298682313194666e-04	5.149523e+00
4.317825170337524e-04	5.142203e+00
4.336968027480381e-04	5.135215e+00
4.356110884623239e-04	5.128557e+00
4.375253741766096e-04	5.122231e+00
4.394396598908954e-04	5.116236e+00
4.413539456051811e-04	5.110572e+00
4.432682313194669e-04	5.105238e+00
4.457825170337527e-04	5.098790e+00
4.482968027480384e-04	5.092801e+00
4.508110884623242e-04	5.087271e+00
4.533253741766100e-04	5.082199e+00
4.558396598908958e-04	5.077585e+00
4.583539456051816e-04	5.073431e+00
4.608682313194673e-04	5.069735e+00
4.633825170337531e-04	5.066377e+00
4.658968027480389e-04	5.063277e+00
4.684110884623247e-04	5.060434e+00
4.709253741766105e-04	5.057850e+00
4.734396598908962e-04	5.055525e+00
4.759539456051820e-04	5.053457e+00
4.784682313194678e-04	5.051647e+00
4.807396598908959e-04	5.050142e+00
4.830110884623241e-04	5.048746e+00
4.852825170337523e-04	5.047460e+00
4.875539456051804e-04	5.046282e+00
4.898253741766086e-04	5.045214e+00
4.920968027480368e-04	5.044254e+00
4.943682313194649e-04	5.043404e+00
4.955968027480357e-04	5.042967e+00
