Freq.	V(a)
Step Information: Cl=1µ  (Step: 1/2)
4.26579518801588e+03	(2.90004301348021e+01dB,8.96215630105742e+01°)
4.36515832240161e+03	(2.88003455038641e+01dB,8.95441318622907e+01°)
4.46683592150958e+03	(2.86002447090421e+01dB,8.94664606705959e+01°)
4.57088189614870e+03	(2.84001275376705e+01dB,8.93885085558980e+01°)
4.67735141287193e+03	(2.81999937425495e+01dB,8.93102344992156e+01°)
4.78630092322633e+03	(2.79998430414334e+01dB,8.92315973213863e+01°)
4.89778819368441e+03	(2.77996751164427e+01dB,8.91525556633446e+01°)
5.01187233627267e+03	(2.75994896134062e+01dB,8.90730679653124e+01°)
5.12861383991359e+03	(2.73992861411270e+01dB,8.89930924468186e+01°)
5.24807460249767e+03	(2.71990642705703e+01dB,8.89125870859559e+01°)
5.37031796370247e+03	(2.69988235339790e+01dB,8.88315095989591e+01°)
5.49540873857618e+03	(2.67985634239004e+01dB,8.87498174198955e+01°)
5.62341325190343e+03	(2.65982833921400e+01dB,8.86674676798853e+01°)
5.75439937337150e+03	(2.63979828486282e+01dB,8.85844171867115e+01°)
5.88843655355582e+03	(2.61976611602013e+01dB,8.85006224036908e+01°)
6.02559586074351e+03	(2.59973176492934e+01dB,8.84160394295112e+01°)
6.16595001861475e+03	(2.57969515925433e+01dB,8.83306239771068e+01°)
6.30957344480186e+03	(2.55965622193010e+01dB,8.82443313528573e+01°)
6.45654229034648e+03	(2.53961487100427e+01dB,8.81571164357608e+01°)
6.60693448007588e+03	(2.51957101946879e+01dB,8.80689336564494e+01°)
6.76082975391974e+03	(2.49952457508133e+01dB,8.79797369762452e+01°)
6.91830970918928e+03	(2.47947544017558e+01dB,8.78894798661926e+01°)
7.07945784384129e+03	(2.45942351146208e+01dB,8.77981152856915e+01°)
7.24435960074981e+03	(2.43936867981624e+01dB,8.77055956618843e+01°)
7.41310241300908e+03	(2.41931083005602e+01dB,8.76118728679200e+01°)
7.58577575029174e+03	(2.39924984070658e+01dB,8.75168982024288e+01°)
7.76247116628682e+03	(2.37918558375321e+01dB,8.74206223678239e+01°)
7.94328234724272e+03	(2.35911792438140e+01dB,8.73229954494588e+01°)
8.12830516164089e+03	(2.33904672070261e+01dB,8.72239668943665e+01°)
8.31763771102661e+03	(2.31897182346771e+01dB,8.71234854901561e+01°)
8.51138038202366e+03	(2.29889307576497e+01dB,8.70214993437256e+01°)
8.70963589956070e+03	(2.27881031270345e+01dB,8.69179558605385e+01°)
8.91250938133734e+03	(2.25872336108175e+01dB,8.68128017234226e+01°)
9.12010839355898e+03	(2.23863203903965e+01dB,8.67059828717015e+01°)
9.33254300796979e+03	(2.21853615569441e+01dB,8.65974444805641e+01°)
9.54992586021424e+03	(2.19843551075904e+01dB,8.64871309402537e+01°)
9.77237220955798e+03	(2.17832989414377e+01dB,8.63749858356606e+01°)
9.99999999999987e+03	(2.15821908553824e+01dB,8.62609519260978e+01°)
1.02329299228074e+04	(2.13810285397556e+01dB,8.61449711252042e+01°)
1.04712854805089e+04	(2.11798095737613e+01dB,8.60269844810500e+01°)
1.07151930523759e+04	(2.09785314207123e+01dB,8.59069321568775e+01°)
1.09647819614317e+04	(2.07771914230583e+01dB,8.57847534116862e+01°)
1.12201845430195e+04	(2.05757867971923e+01dB,8.56603865815761e+01°)
1.14815362149687e+04	(2.03743146280335e+01dB,8.55337690614164e+01°)
1.17489755493951e+04	(2.01727718633781e+01dB,8.54048372868749e+01°)
1.20226443461740e+04	(1.99711553080066e+01dB,8.52735267171811e+01°)
1.23026877081237e+04	(1.97694616175466e+01dB,8.51397718183701e+01°)
1.25892541179415e+04	(1.95676872920761e+01dB,8.50035060470519e+01°)
1.28824955169312e+04	(1.93658286694642e+01dB,8.48646618353630e+01°)
1.31825673855639e+04	(1.91638819184386e+01dB,8.47231705762534e+01°)
1.34896288259164e+04	(1.89618430313732e+01dB,8.45789626097676e+01°)
1.38038426460287e+04	(1.87597078167853e+01dB,8.44319672106017e+01°)
1.41253754462274e+04	(1.85574718915413e+01dB,8.42821125762218e+01°)
1.44543977074591e+04	(1.83551306727504e+01dB,8.41293258166484e+01°)
1.47910838816819e+04	(1.81526793693524e+01dB,8.39735329452270e+01°)
1.51356124843619e+04	(1.79501129733815e+01dB,8.38146588707465e+01°)
1.54881661891246e+04	(1.77474262509030e+01dB,8.36526273912636e+01°)
1.58489319246109e+04	(1.75446137326204e+01dB,8.34873611894327e+01°)
1.62181009735891e+04	(1.73416697041292e+01dB,8.33187818295595e+01°)
1.65958690743754e+04	(1.71385881958366e+01dB,8.31468097566940e+01°)
1.69824365246172e+04	(1.69353629725170e+01dB,8.29713642976705e+01°)
1.73780082874935e+04	(1.67319875225132e+01dB,8.27923636644259e+01°)
1.77827941003890e+04	(1.65284550465707e+01dB,8.26097249597563e+01°)
1.81970085860996e+04	(1.63247584463075e+01dB,8.24233641855350e+01°)
1.86208713666284e+04	(1.61208903123085e+01dB,8.22331962538375e+01°)
1.90546071796322e+04	(1.59168429118510e+01dB,8.20391350009489e+01°)
1.94984459975802e+04	(1.57126081762558e+01dB,8.18410932045066e+01°)
1.99526231496885e+04	(1.55081776878611e+01dB,8.16389826042367e+01°)
2.04173794466950e+04	(1.53035426666313e+01dB,8.14327139262022e+01°)
2.08929613085401e+04	(1.50986939563937e+01dB,8.12221969108644e+01°)
2.13796208950220e+04	(1.48936220107135e+01dB,8.10073403455145e+01°)
2.18776162394952e+04	(1.46883168784141e+01dB,8.07880521008878e+01°)
2.23872113856831e+04	(1.44827681887523e+01dB,8.05642391727271e+01°)
2.29086765276774e+04	(1.42769651362588e+01dB,8.03358077279915e+01°)
2.34422881531989e+04	(1.40708964652615e+01dB,8.01026631566985e+01°)
2.39883291901946e+04	(1.38645504541039e+01dB,7.98647101292480e+01°)
2.45470891568500e+04	(1.36579148990863e+01dB,7.96218526595787e+01°)
2.51188643150954e+04	(1.34509770981492e+01dB,7.93739941746977e+01°)
2.57039578276883e+04	(1.32437238343252e+01dB,7.91210375908402e+01°)
2.63026799189534e+04	(1.30361413589986e+01dB,7.88628853965561e+01°)
2.69153480392688e+04	(1.28282153749998e+01dB,7.85994397430514e+01°)
2.75422870333813e+04	(1.26199310195825e+01dB,7.83306025423273e+01°)
2.81838293126441e+04	(1.24112728473263e+01dB,7.80562755733724e+01°)
2.88403150312656e+04	(1.22022248130117e+01dB,7.77763605966677e+01°)
2.95120922666634e+04	(1.19927702545375e+01dB,7.74907594776596e+01°)
3.01995172040197e+04	(1.17828918759278e+01dB,7.71993743193527e+01°)
3.09029543251354e+04	(1.15725717305057e+01dB,7.69021076043311e+01°)
3.16227766016833e+04	(1.13617912043121e+01dB,7.65988623469586e+01°)
3.23593656929623e+04	(1.11505309998431e+01dB,7.62895422555813e+01°)
3.31131121482586e+04	(1.09387711202056e+01dB,7.59740519055123e+01°)
3.38844156139197e+04	(1.07264908537853e+01dB,7.56522969228254e+01°)
3.46736850452526e+04	(1.05136687595276e+01dB,7.53241841794788e+01°)
3.54813389233570e+04	(1.03002826529552e+01dB,7.49896219998472e+01°)
3.63078054770096e+04	(1.00863095930353e+01dB,7.46485203790781e+01°)
3.71535229097167e+04	(9.87172587002903e+00dB,7.43007912133190e+01°)
3.80189396320555e+04	(9.65650699446489e+00dB,7.39463485420406e+01°)
3.89045144994275e+04	(9.44062768738060e+00dB,7.35851088026351e+01°)
3.98107170553491e+04	(9.22406187198707e+00dB,7.32169910972089e+01°)
4.07380277804107e+04	(9.00678266692143e+00dB,7.28419174716239e+01°)
4.16869383470329e+04	(8.78876238126132e+00dB,7.24598132067204e+01°)
4.26579518801586e+04	(8.56997251147011e+00dB,7.20706071214940e+01°)
4.36515832240159e+04	(8.35038374047794e+00dB,7.16742318879879e+01°)
4.46683592150956e+04	(8.12996593906361e+00dB,7.12706243576076e+01°)
4.57088189614868e+04	(7.90868816976419e+00dB,7.08597258982643e+01°)
4.67735141287191e+04	(7.68651869348864e+00dB,7.04414827419263e+01°)
4.78630092322631e+04	(7.46342497905776e+00dB,7.00158463417316e+01°)
4.89778819368439e+04	(7.23937371586830e+00dB,6.95827737379952e+01°)
5.01187233627264e+04	(7.01433082988936e+00dB,6.91422279319169e+01°)
5.12861383991357e+04	(6.78826150319877e+00dB,6.86941782660891e+01°)
5.24807460249764e+04	(6.56113019726035e+00dB,6.82386008104303e+01°)
5.37031796370244e+04	(6.33290068013308e+00dB,6.77754787520817e+01°)
5.49540873857616e+04	(6.10353605780597e+00dB,6.73048027877995e+01°)
5.62341325190340e+04	(5.87299880983010e+00dB,6.68265715168957e+01°)
5.75439937337148e+04	(5.64125082941232e+00dB,6.63407918329810e+01°)
5.88843655355580e+04	(5.40825346811732e+00dB,6.58474793123066e+01°)
6.02559586074348e+04	(5.17396758529296e+00dB,6.53466585964767e+01°)
6.16595001861472e+04	(4.93835360234517e+00dB,6.48383637670997e+01°)
6.30957344480183e+04	(4.70137156190433e+00dB,6.43226387098221e+01°)
6.45654229034645e+04	(4.46298119195945e+00dB,6.37995374649982e+01°)
6.60693448007586e+04	(4.22314197495306e+00dB,6.32691245621735e+01°)
6.76082975391971e+04	(3.98181322181510e+00dB,6.27314753354540e+01°)
6.91830970918925e+04	(3.73895415087395e+00dB,6.21866762166062e+01°)
7.07945784384127e+04	(3.49452397153659e+00dB,6.16348250028927e+01°)
7.24435960074979e+04	(3.24848197257340e+00dB,6.10760310964352e+01°)
7.41310241300906e+04	(3.00078761481829e+00dB,6.05104157118528e+01°)
7.58577575029172e+04	(2.75140062802074e+00dB,5.99381120491440e+01°)
7.76247116628679e+04	(2.50028111154914e+00dB,5.93592654286354e+01°)
7.94328234724269e+04	(2.24738963858022e+00dB,5.87740333849608e+01°)
8.12830516164086e+04	(1.99268736337757e+00dB,5.81825857172882e+01°)
8.31763771102658e+04	(1.73613613117974e+00dB,5.75851044930244e+01°)
8.51138038202363e+04	(1.47769859018984e+00dB,5.69817840024874e+01°)
8.70963589956067e+04	(1.21733830510488e+00dB,5.63728306624413e+01°)
8.91250938133731e+04	(9.55019871568847e-01dB,5.57584628664272e+01°)
9.12010839355895e+04	(6.90709030901062e-01dB,5.51389107804540e+01°)
9.33254300796976e+04	(4.24372784405585e-01dB,5.45144160827943e+01°)
9.54992586021420e+04	(1.55979506545128e-01dB,5.38852316471215e+01°)
9.77237220955795e+04	(-1.14500943770440e-01dB,5.32516211687381e+01°)
9.99999999999984e+04	(-3.87097114553668e-01dB,5.26138587340213e+01°)
1.02329299228074e+05	(-6.61835855517481e-01dB,5.19722283337936e+01°)
1.04712854805088e+05	(-9.38742217071918e-01dB,5.13270233218667e+01°)
1.07151930523759e+05	(-1.21783935427489e+00dB,5.06785458204174e+01°)
1.09647819614317e+05	(-1.49914843650996e+00dB,5.00271060745614e+01°)
1.12201845430195e+05	(-1.78268856359892e+00dB,4.93730217588485e+01°)
1.14815362149686e+05	(-2.06847668904683e+00dB,4.87166172390863e+01°)
1.17489755493951e+05	(-2.35652755105432e+00dB,4.80582227931893e+01°)
1.20226443461739e+05	(-2.64685361188148e+00dB,4.73981737953729e+01°)
1.23026877081236e+05	(-2.93946500609244e+00dB,4.67368098683846e+01°)
1.25892541179415e+05	(-3.23436949812405e+00dB,4.60744740087272e+01°)
1.28824955169311e+05	(-3.53157244955892e+00dB,4.54115116903490e+01°)
1.31825673855639e+05	(-3.83107679638723e+00dB,4.47482699522890e+01°)
1.34896288259163e+05	(-4.13288303646892e+00dB,4.40850964761989e+01°)
1.38038426460286e+05	(-4.43698922729535e+00dB,4.34223386595477e+01°)
1.41253754462273e+05	(-4.74339099408489e+00dB,4.27603426905853e+01°)
1.44543977074590e+05	(-5.05208154812574e+00dB,4.20994526309417e+01°)
1.47910838816818e+05	(-5.36305171521133e+00dB,4.14400095117648e+01°)
1.51356124843618e+05	(-5.67628997390540e+00dB,4.07823504490920e+01°)
1.54881661891246e+05	(-5.99178250330609e+00dB,4.01268077839042e+01°)
1.58489319246109e+05	(-6.30951323988226e+00dB,3.94737082520711e+01°)
1.62181009735890e+05	(-6.62946394289237e+00dB,3.88233721889994e+01°)
1.65958690743753e+05	(-6.95161426782115e+00dB,3.81761127734477e+01°)
1.69824365246172e+05	(-7.27594184722807e+00dB,3.75322353144894e+01°)
1.73780082874935e+05	(-7.60242237831730e+00dB,3.68920365851358e+01°)
1.77827941003889e+05	(-7.93102971654249e+00dB,3.62558042056672e+01°)
1.81970085860995e+05	(-8.26173597449235e+00dB,3.56238160791617e+01°)
1.86208713666284e+05	(-8.59451162529587e+00dB,3.49963398811695e+01°)
1.90546071796322e+05	(-8.92932560978534e+00dB,3.43736326049882e+01°)
1.94984459975801e+05	(-9.26614544662019e+00dB,3.37559401634519e+01°)
1.99526231496885e+05	(-9.60493734462487e+00dB,3.31434970475948e+01°)
2.04173794466949e+05	(-9.94566631656372e+00dB,3.25365260421247e+01°)
2.08929613085400e+05	(-1.02882962936336e+01dB,3.19352379970938e+01°)
2.13796208950220e+05	(-1.06327902399627e+01dB,3.13398316547998e+01°)
2.18776162394952e+05	(-1.09791102664478e+01dB,3.07504935304604e+01°)
2.23872113856830e+05	(-1.13272177432979e+01dB,3.01673978449315e+01°)
2.29086765276773e+05	(-1.16770734107080e+01dB,2.95907065073174e+01°)
2.34422881531988e+05	(-1.20286374871128e+01dB,2.90205691451388e+01°)
2.39883291901945e+05	(-1.23818697745460e+01dB,2.84571231794197e+01°)
2.45470891568499e+05	(-1.27367297606649e+01dB,2.79004939418665e+01°)
2.51188643150954e+05	(-1.30931767170588e+01dB,2.73507948312148e+01°)
2.57039578276882e+05	(-1.34511697935188e+01dB,2.68081275056303e+01°)
2.63026799189534e+05	(-1.38106681079834e+01dB,2.62725821080568e+01°)
2.69153480392687e+05	(-1.41716308319445e+01dB,2.57442375212923e+01°)
2.75422870333812e+05	(-1.45340172711330e+01dB,2.52231616496457e+01°)
2.81838293126440e+05	(-1.48977869413562e+01dB,2.47094117240272e+01°)
2.88403150312656e+05	(-1.52628996394042e+01dB,2.42030346273302e+01°)
2.95120922666633e+05	(-1.56293155089836e+01dB,2.37040672371774e+01°)
3.01995172040196e+05	(-1.59969951016697e+01dB,2.32125367830546e+01°)
3.09029543251354e+05	(-1.63658994329158e+01dB,2.27284612150883e+01°)
3.16227766016832e+05	(-1.67359900331718e+01dB,2.22518495818118e+01°)
3.23593656929623e+05	(-1.71072289942135e+01dB,2.17827024144067e+01°)
3.31131121482585e+05	(-1.74795790107936e+01dB,2.13210121151017e+01°)
3.38844156139197e+05	(-1.78530034177463e+01dB,2.08667633475220e+01°)
3.46736850452526e+05	(-1.82274662227093e+01dB,2.04199334269974e+01°)
3.54813389233569e+05	(-1.86029321346319e+01dB,1.99804927089529e+01°)
3.63078054770095e+05	(-1.89793665882464e+01dB,1.95484049737329e+01°)
3.71535229097166e+05	(-1.93567357646997e+01dB,1.91236278063098e+01°)
3.80189396320555e+05	(-1.97350066085498e+01dB,1.87061129695348e+01°)
3.89045144994274e+05	(-2.01141468413205e+01dB,1.82958067697286e+01°)
3.98107170553490e+05	(-2.04941249718273e+01dB,1.78926504135427e+01°)
4.07380277804106e+05	(-2.08749103034888e+01dB,1.74965803551904e+01°)
4.16869383470328e+05	(-2.12564729388161e+01dB,1.71075286332592e+01°)
4.26579518801585e+05	(-2.16387837813008e+01dB,1.67254231964541e+01°)
4.36515832240158e+05	(-2.20218145348920e+01dB,1.63501882177311e+01°)
4.46683592150955e+05	(-2.24055377012642e+01dB,1.59817443963906e+01°)
4.57088189614867e+05	(-2.27899265750694e+01dB,1.56200092478103e+01°)
4.67735141287190e+05	(-2.31749552373524e+01dB,1.52648973805721e+01°)
4.78630092322630e+05	(-2.35605985473149e+01dB,1.49163207608362e+01°)
4.89778819368438e+05	(-2.39468321325982e+01dB,1.45741889638776e+01°)
5.01187233627263e+05	(-2.43336323782449e+01dB,1.42384094127954e+01°)
5.12861383991356e+05	(-2.47209764145048e+01dB,1.39088876044198e+01°)
5.24807460249763e+05	(-2.51088421036237e+01dB,1.35855273225520e+01°)
5.37031796370243e+05	(-2.54972080257657e+01dB,1.32682308386712e+01°)
5.49540873857615e+05	(-2.58860534642004e+01dB,1.29568991003208e+01°)
5.62341325190339e+05	(-2.62753583898754e+01dB,1.26514319074048e+01°)
5.75439937337147e+05	(-2.66651034455071e+01dB,1.23517280766586e+01°)
5.88843655355579e+05	(-2.70552699292833e+01dB,1.20576855945980e+01°)
6.02559586074347e+05	(-2.74458397783065e+01dB,1.17692017592601e+01°)
6.16595001861471e+05	(-2.78367955518516e+01dB,1.14861733110876e+01°)
6.30957344480182e+05	(-2.82281204145538e+01dB,1.12084965533111e+01°)
6.45654229034644e+05	(-2.86197981195950e+01dB,1.09360674622070e+01°)
6.60693448007584e+05	(-2.90118129919863e+01dB,1.06687817876244e+01°)
6.76082975391970e+05	(-2.94041499120071e+01dB,1.04065351441934e+01°)
6.91830970918924e+05	(-2.97967942988847e+01dB,1.01492230936146e+01°)
7.07945784384125e+05	(-3.01897320947693e+01dB,9.89674121847425e+00°)
7.24435960074977e+05	(-3.05829497490712e+01dB,9.64898518800879e+00°)
7.41310241300904e+05	(-3.09764342032150e+01dB,9.40585081627274e+00°)
7.58577575029170e+05	(-3.13701728758626e+01dB,9.16723411316403e+00°)
7.76247116628678e+05	(-3.17641536486452e+01dB,8.93303132876381e+00°)
7.94328234724267e+05	(-3.21583648524580e+01dB,8.70313899147565e+00°)
8.12830516164085e+05	(-3.25527952543477e+01dB,8.47745394042953e+00°)
8.31763771102656e+05	(-3.29474340450167e+01dB,8.25587335265049e+00°)
8.51138038202361e+05	(-3.33422708269964e+01dB,8.03829476548237e+00°)
8.70963589956065e+05	(-3.37372956034840e+01dB,7.82461609476104e+00°)
8.91250938133729e+05	(-3.41324987678768e+01dB,7.61473564925466e+00°)
9.12010839355893e+05	(-3.45278710940137e+01dB,7.40855214187510e+00°)
9.33254300796974e+05	(-3.49234037271275e+01dB,7.20596469816616e+00°)
9.54992586021419e+05	(-3.53190881755047e+01dB,7.00687286259178e+00°)
9.77237220955793e+05	(-3.57149163028583e+01dB,6.81117660312322e+00°)
9.99999999999982e+05	(-3.61108803213857e+01dB,6.61877631463389e+00°)
1.02329299228074e+06	(-3.65069727855113e+01dB,6.42957282158726e+00°)
1.04712854805088e+06	(-3.69031865862679e+01dB,6.24346738050845e+00°)
1.07151930523759e+06	(-3.72995149463052e+01dB,6.06036168269703e+00°)
1.09647819614316e+06	(-3.76959514154689e+01dB,5.88015785761551e+00°)
1.12201845430194e+06	(-3.80924898669217e+01dB,5.70275847738010e+00°)
1.14815362149686e+06	(-3.84891244937414e+01dB,5.52806656272167e+00°)
1.17489755493951e+06	(-3.88858498059443e+01dB,5.35598559077122e+00°)
1.20226443461739e+06	(-3.92826606278757e+01dB,5.18641950496630e+00°)
1.23026877081236e+06	(-3.96795520958892e+01dB,5.01927272733065e+00°)
1.25892541179414e+06	(-4.00765196562529e+01dB,4.85445017333371e+00°)
1.28824955169311e+06	(-4.04735590631996e+01dB,4.69185726947120e+00°)
1.31825673855638e+06	(-4.08706663770530e+01dB,4.53139997365064e+00°)
1.34896288259163e+06	(-4.12678379623332e+01dB,4.37298479840667e+00°)
1.38038426460286e+06	(-4.16650704857831e+01dB,4.21651883689360e+00°)
1.41253754462273e+06	(-4.20623609142248e+01dB,4.06190979155271e+00°)
1.44543977074590e+06	(-4.24597065121661e+01dB,3.90906600526275e+00°)
1.47910838816818e+06	(-4.28571048390976e+01dB,3.75789649474422e+00°)
1.51356124843618e+06	(-4.32545537464018e+01dB,3.60831098588926e+00°)
1.54881661891245e+06	(-4.36520513738155e+01dB,3.46021995066325e+00°)
1.58489319246108e+06	(-4.40495961453951e+01dB,3.31353464514518e+00°)
1.62181009735890e+06	(-4.44471867649340e+01dB,3.16816714823005e+00°)
1.65958690743753e+06	(-4.48448222107959e+01dB,3.02403040048581e+00°)
1.69824365246171e+06	(-4.52425017301496e+01dB,2.88103824260224e+00°)
1.73780082874934e+06	(-4.56402248325757e+01dB,2.73910545286664e+00°)
1.77827941003889e+06	(-4.60379912830523e+01dB,2.59814778306846e+00°)
1.81970085860995e+06	(-4.64358010943297e+01dB,2.45808199224409e+00°)
1.86208713666283e+06	(-4.68336545187158e+01dB,2.31882587767221e+00°)
1.90546071796321e+06	(-4.72315520393010e+01dB,2.18029830254781e+00°)
1.94984459975801e+06	(-4.76294943606795e+01dB,2.04241921979869e+00°)
1.99526231496884e+06	(-4.80274823992083e+01dB,1.90510969153240e+00°)
2.04173794466949e+06	(-4.84255172728913e+01dB,1.76829190366968e+00°)
2.08929613085400e+06	(-4.88236002909442e+01dB,1.63188917535767e+00°)
2.13796208950219e+06	(-4.92217329431397e+01dB,1.49582596283137e+00°)
2.18776162394951e+06	(-4.96199168890151e+01dB,1.36002785746679e+00°)
2.23872113856830e+06	(-5.00181539470405e+01dB,1.22442157782931e+00°)
2.29086765276773e+06	(-5.04164460838470e+01dB,1.08893495561698e+00°)
2.34422881531988e+06	(-5.08147954036124e+01dB,9.53496915467339e-01°)
2.39883291901944e+06	(-5.12132041377144e+01dB,8.18037448687841e-01°)
2.45470891568498e+06	(-5.16116746347273e+01dB,6.82487581030310e-01°)
2.51188643150953e+06	(-5.20102093508946e+01dB,5.46779334739065e-01°)
2.57039578276881e+06	(-5.24088108411294e+01dB,4.10845685134742e-01°)
2.63026799189533e+06	(-5.28074817506562e+01dB,2.74620512096419e-01°)
2.69153480392686e+06	(-5.32062248073610e+01dB,1.38038546846230e-01°)
2.75422870333811e+06	(-5.36050428149181e+01dB,1.03531449540106e-03°)
2.81838293126440e+06	(-5.40039386467628e+01dB,-1.36452927138955e-01°)
2.88403150312655e+06	(-5.44029152409546e+01dB,-2.74489251908340e-01°)
2.95120922666633e+06	(-5.48019755959765e+01dB,-4.13136132330776e-01°)
3.01995172040196e+06	(-5.52011227675054e+01dB,-5.52455508623265e-01°)
3.09029543251353e+06	(-5.56003598661729e+01dB,-6.92508859179483e-01°)
3.16227766016832e+06	(-5.59996900563265e+01dB,-8.33357271893755e-01°)
3.23593656929622e+06	(-5.63991165558053e+01dB,-9.75061515742177e-01°)
3.31131121482585e+06	(-5.67986426367124e+01dB,-1.11768211204710e+00°)
3.38844156139196e+06	(-5.71982716271844e+01dB,-1.26127940486586e+00°)
3.46736850452525e+06	(-5.75980069141230e+01dB,-1.40591362998003e+00°)
3.54813389233568e+06	(-5.79978519468736e+01dB,-1.55164498197669e+00°)
3.63078054770094e+06	(-5.83978102418166e+01dB,-1.69853367895608e+00°)
3.71535229097165e+06	(-5.87978853878214e+01dB,-1.84664002443792e+00°)
3.80189396320554e+06	(-5.91980810525440e+01dB,-1.99602446605922e+00°)
3.89045144994273e+06	(-5.95984009895029e+01dB,-2.14674765071655e+00°)
3.98107170553489e+06	(-5.99988490458987e+01dB,-2.29887047582297e+00°)
4.07380277804105e+06	(-6.03994291711243e+01dB,-2.45245413639937e+00°)
4.16869383470327e+06	(-6.08001454259196e+01dB,-2.60756016774692e+00°)
4.26579518801584e+06	(-6.12010019921225e+01dB,-2.76425048348267e+00°)
4.36515832240157e+06	(-6.16020031829627e+01dB,-2.92258740875452e+00°)
4.46683592150954e+06	(-6.20031534538567e+01dB,-3.08263370846940e+00°)
4.57088189614866e+06	(-6.24044574136599e+01dB,-3.24445261039769e+00°)
4.67735141287189e+06	(-6.28059198363189e+01dB,-3.40810782304578e+00°)
4.78630092322629e+06	(-6.32075456729013e+01dB,-3.57366354818241e+00°)
4.89778819368436e+06	(-6.36093400639457e+01dB,-3.74118448794361e+00°)
5.01187233627262e+06	(-6.40113083520994e+01dB,-3.91073584643852e+00°)
5.12861383991355e+06	(-6.44134560950151e+01dB,-4.08238332577433e+00°)
5.24807460249762e+06	(-6.48157890784617e+01dB,-4.25619311644706e+00°)
5.37031796370242e+06	(-6.52183133296197e+01dB,-4.43223188202323e+00°)
5.49540873857613e+06	(-6.56210351305367e+01dB,-4.61056673804209e+00°)
5.62341325190338e+06	(-6.60239610317071e+01dB,-4.79126522506266e+00°)
5.75439937337145e+06	(-6.64270978657490e+01dB,-4.97439527577946e+00°)
5.88843655355577e+06	(-6.68304527611516e+01dB,-5.16002517610247e+00°)
6.02559586074345e+06	(-6.72340331560712e+01dB,-5.34822352010330e+00°)
6.16595001861470e+06	(-6.76378468121325e+01dB,-5.53905915872017e+00°)
6.30957344480180e+06	(-6.80419018282275e+01dB,-5.73260114207231e+00°)
6.45654229034642e+06	(-6.84462066542672e+01dB,-5.92891865525860e+00°)
6.60693448007582e+06	(-6.88507701048654e+01dB,-6.12808094746958e+00°)
6.76082975391968e+06	(-6.92556013729164e+01dB,-6.33015725424403e+00°)
6.91830970918922e+06	(-6.96607100430350e+01dB,-6.53521671268470e+00°)
7.07945784384123e+06	(-7.00661061048187e+01dB,-6.74332826942826e+00°)
7.24435960074975e+06	(-7.04717999658940e+01dB,-6.95456058115649e+00°)
7.41310241300902e+06	(-7.08778024647007e+01dB,-7.16898190742210e+00°)
7.58577575029168e+06	(-7.12841248829603e+01dB,-7.38665999556093e+00°)
7.76247116628676e+06	(-7.16907789577842e+01dB,-7.60766195743084e+00°)
7.94328234724265e+06	(-7.20977768933487e+01dB,-7.83205413775350e+00°)
8.12830516164082e+06	(-7.25051313720854e+01dB,-8.05990197377970e+00°)
8.31763771102654e+06	(-7.29128555653039e+01dB,-8.29126984604648e+00°)
8.51138038202359e+06	(-7.33209631431710e+01dB,-8.52622091997365e+00°)
8.70963589956062e+06	(-7.37294682839687e+01dB,-8.76481697804646e+00°)
8.91250938133727e+06	(-7.41383856825247e+01dB,-9.00711824237607e+00°)
9.12010839355890e+06	(-7.45477305577223e+01dB,-9.25318318740674e+00°)
9.33254300796971e+06	(-7.49575186589791e+01dB,-9.50306834258886e+00°)
9.54992586021416e+06	(-7.53677662715776e+01dB,-9.75682808484113e+00°)
9.77237220955790e+06	(-7.57784902207125e+01dB,-1.00145144206918e+01°)
9.99999999999979e+06	(-7.61897078741338e+01dB,-1.02761767579750e+01°)
1.02329299228073e+07	(-7.66014371432251e+01dB,-1.05418616670648e+01°)
1.04712854805088e+07	(-7.70136964823760e+01dB,-1.08116126316333e+01°)
1.07151930523758e+07	(-7.74265048864755e+01dB,-1.10854697890175e+01°)
1.09647819614316e+07	(-7.78398818863625e+01dB,-1.13634696603156e+01°)
1.12201845430194e+07	(-7.82538475420472e+01dB,-1.16456448704455e+01°)
1.14815362149686e+07	(-7.86684224335176e+01dB,-1.19320238584645e+01°)
1.17489755493950e+07	(-7.90836276489348e+01dB,-1.22226305785468e+01°)
1.20226443461739e+07	(-7.94994847700124e+01dB,-1.25174841921311e+01°)
1.23026877081236e+07	(-7.99160158543702e+01dB,-1.28165987518696e+01°)
1.25892541179414e+07	(-8.03332434146516e+01dB,-1.31199828781200e+01°)
1.28824955169311e+07	(-8.07511903941821e+01dB,-1.34276394288668e+01°)
1.31825673855638e+07	(-8.11698801389483e+01dB,-1.37395651641327e+01°)
1.34896288259162e+07	(-8.15893363656821e+01dB,-1.40557504060316e+01°)
1.38038426460286e+07	(-8.20095831258234e+01dB,-1.43761786958552e+01°)
1.41253754462272e+07	(-8.24306447651486e+01dB,-1.47008264497083e+01°)
1.44543977074590e+07	(-8.28525458788546e+01dB,-1.50296626144034e+01°)
1.47910838816818e+07	(-8.32753112618954e+01dB,-1.53626483255270e+01°)
1.51356124843618e+07	(-8.36989658543816e+01dB,-1.56997365697629e+01°)
1.54881661891245e+07	(-8.41235346818698e+01dB,-1.60408718537670e+01°)
1.58489319246108e+07	(-8.45490427903766e+01dB,-1.63859898821004e+01°)
1.62181009735889e+07	(-8.49755151759990e+01dB,-1.67350172468731e+01°)
